,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1549,017040,KR7017040007,광명전기,KOSPI,,2290,2,-20,-0.87,2305,2305,2280,90429,207269305,99243138350,43337615,STK
1550,106190,KR7106190002,하이텍팜,KOSDAQ,중견기업부,9330,2,-180,-1.89,9650,9650,9050,11548,108287850,99207504090,10633173,KSQ
1551,009410,KR7009410002,태영건설,KOSPI,,2550,2,-55,-2.11,2555,2655,2535,466877,1208045800,99192699900,38899098,STK
1552,060230,KR7060230000,소니드,KOSDAQ,중견기업부,2510,2,-50,-1.95,2520,2575,2480,339458,855207280,99016861990,39448949,KSQ
1553,015590,KR7015590003,KIB플러그에너지,KOSPI,,417,2,-2,-0.48,418,422,413,3605579,1501282590,98821303848,236981544,STK
1554,044820,KR7044820009,코스맥스비티아이,KOSPI,,10280,2,-10,-0.1,10170,10300,10170,1469,15063410,98728307880,9603921,STK
1555,016880,KR7016880007,웅진,KOSPI,,1235,2,-13,-1.04,1240,1257,1233,91375,113074085,98709943800,79927080,STK
1556,008830,KR7008830002,대동기어,KOSDAQ,우량기업부,10950,2,-220,-1.97,11160,11280,10940,108587,1204376130,98413344000,8987520,KSQ
1557,066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,10610,1,150,1.43,10600,10800,10520,51111,544483450,98371898810,9271621,KSQ
1558,053160,KR7053160008,프리엠스,KOSDAQ,중견기업부,16390,2,-110,-0.67,16510,16610,16310,12895,211563480,98340000000,6000000,KSQ
1559,003480,KR7003480001,한진중공업홀딩스,KOSPI,,3330,2,-15,-0.45,3310,3395,3300,21347,70899820,98334273960,29529812,STK
1560,005870,KR7005870001,휴니드,KOSPI,,6960,2,-130,-1.83,7040,7110,6920,136170,952125410,98247464400,14116015,STK
1561,258610,KR7258610005,케일럼,KOSDAQ,벤처기업부,3665,2,-95,-2.53,3760,3770,3605,30617,112511335,98174842445,26787133,KSQ
1562,369370,KR7369370002,블리츠웨이,KOSDAQ,벤처기업부,2310,1,25,1.09,2345,2345,2280,4260,9787380,98158696020,42492942,KSQ
1563,201490,KR7201490000,미투온,KOSDAQ,중견기업부,3140,2,-30,-0.95,3180,3180,3110,85447,267492555,98149397800,31257770,KSQ
1564,011320,KR7011320009,유니크,KOSDAQ,중견기업부,5080,2,-10,-0.2,5090,5110,5050,26247,132984620,98149130600,19320695,KSQ
1565,308170,KR7308170000,씨티알모빌리티,KOSPI,,11390,2,-60,-0.52,11360,11450,11250,6206,70281190,98067900000,8610000,STK
1566,065710,KR7065710006,서호전기,KOSDAQ,우량기업부,19040,1,50,0.26,18990,19110,18990,2019,38373730,98056000000,5150000,KSQ
1567,039980,KR7039980008,리노스,KOSDAQ,중견기업부,1897,1,53,2.87,1871,1966,1841,9156898,17373677451,97894878494,51605102,KSQ
1568,153710,KR7153710009,옵티팜,KOSDAQ,기술성장기업부,6670,1,20,0.3,6650,6720,6560,5930,39313640,97848619860,14669958,KSQ
1569,115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,8150,2,-180,-2.16,8390,8390,8030,231810,1886789210,97800000000,12000000,KSQ
1570,037330,KR7037330008,인지디스플레,KOSDAQ,우량기업부,2225,2,-55,-2.41,2195,2260,2195,1761352,3909831840,97644623400,43885224,KSQ
1571,097800,KR7097800007,윈팩,KOSDAQ,중견기업부,1638,1,72,4.6,1600,1759,1599,4237160,7196405240,97599404448,59584496,KSQ
1572,365330,KR7365330000,에스와이스틸텍,KOSDAQ,중견기업부,3185,2,-105,-3.19,3290,3290,3175,328144,1052506430,97492850000,30610000,KSQ
1573,072470,KR7072470008,우리산업홀딩스,KOSDAQ,중견기업부,5160,1,240,4.88,4935,5990,4760,8517715,46375048360,97458679560,18887341,KSQ
1574,031820,KR7031820004,콤텍시스템,KOSPI,,805,2,-32,-3.82,838,838,804,946645,770268573,97446430130,121051466,STK
1575,163730,KR7163730005,핑거,KOSDAQ,우량기업부,10400,1,180,1.76,10320,10550,10230,61138,636194870,97301058400,9355871,KSQ
1576,301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,7860,1,10,0.13,7940,7940,7700,50245,391283110,96994019160,12340206,KSQ
1577,066410,KR7066410002,버킷스튜디오,KOSDAQ,관리종목(소속부없음),1153,0,0,0.0,0,0,0,0,0,96978744678,84109926,KSQ
1578,214270,KR7214270001,FSN,KOSDAQ,중견기업부,2915,1,85,3.0,2860,2945,2860,548125,1590895860,96925099645,33250463,KSQ
1579,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,3645,2,-105,-2.8,3750,3750,3450,79190,287773440,96852814965,26571417,KSQ
1580,142280,KR7142280007,녹십자엠에스,KOSDAQ,중견기업부,4580,1,15,0.33,4565,4620,4495,37427,169821465,96803846380,21136211,KSQ
1581,419120,KR7419120001,산돌,KOSDAQ,중견기업부,12470,2,-240,-1.89,12780,13180,12060,556983,7049087340,96665270220,7751826,KSQ
1582,158430,KR7158430009,아톤,KOSDAQ,벤처기업부,4280,3,0,0.0,4285,4345,4265,87725,376634775,96627997800,22576635,KSQ
1583,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),5020,2,-40,-0.79,4995,5110,4990,5706,28729130,96564986060,19236053,KSQ
1584,069510,KR7069510006,에스텍,KOSDAQ,벤처기업부,8830,2,-170,-1.89,8970,8970,8830,2755,24520170,96335300000,10910000,KSQ
1585,368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,5490,1,50,0.92,5410,5530,5410,13282,72605400,96285519540,17538346,KSQ
1586,440290,KR7440290005,HB인베스트먼트,KOSDAQ,중견기업부,3580,1,10,0.28,3580,3650,3550,167626,602067135,96183895800,26867010,KSQ
1587,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,598,1,8,1.36,615,622,594,694291,418153089,96169670506,160818847,KSQ
1588,009200,KR7009200007,무림페이퍼,KOSPI,,2310,3,0,0.0,2310,2330,2300,106972,247202690,96117506100,41609310,STK
1589,308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,5010,3,0,0.0,5000,5030,4980,5430,27142380,96020357400,19165740,KSQ
1590,241820,KR7241820000,피씨엘,KOSDAQ,벤처기업부,1774,2,-16,-0.89,1810,1817,1756,57127,101972941,95863621332,54038118,KSQ
1591,003610,KR7003610003,방림,KOSPI,,2265,2,-50,-2.16,2345,2350,2260,32774,75129120,95841413850,42314090,STK
1592,010170,KR7010170009,대한광통신,KOSDAQ,중견기업부,1285,2,-8,-0.62,1300,1300,1277,99335,127425270,95746848310,74511166,KSQ
1593,002450,KR7002450005,삼익악기,KOSPI,,1057,2,-3,-0.28,1059,1060,1053,117765,124330318,95691177155,90530915,STK
1594,241770,KR7241770007,메카로,KOSDAQ,우량기업부,9370,2,-90,-0.95,9460,9500,9370,2898,27262120,95505036800,10192640,KSQ
1595,089790,KR7089790000,제이티,KOSDAQ,벤처기업부,9250,1,140,1.54,9120,9460,9110,175899,1638353790,95418495250,10315513,KSQ
1596,294140,KR7294140009,레몬,KOSDAQ,투자주의환기종목(소속부없음),2270,1,5,0.22,2265,2280,2245,38901,87980360,95340000000,42000000,KSQ
1597,244920,KR7244920005,에이플러스에셋,KOSPI,,4215,2,-45,-1.06,4230,4260,4210,11478,48491920,95291425995,22607693,STK
1598,034300,KR7034300004,신세계건설,KOSPI,,12230,2,-60,-0.49,12130,12410,12130,4611,56220270,94911575420,7760554,STK
1599,450520,KR7450520002,인스웨이브시스템즈,KOSDAQ,벤처기업부,19350,2,-180,-0.92,19530,19840,19210,48485,946271010,94844528100,4901526,KSQ
1600,192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1340,3,0,0.0,1340,1346,1329,97741,130733786,94699484380,70671257,KSQ
1601,033830,KR7033830001,티비씨,KOSDAQ,중견기업부,946,2,-9,-0.94,955,960,943,14813,14063253,94600000000,100000000,KSQ
1602,048430,KR7048430003,유라테크,KOSDAQ,중견기업부,8200,2,-50,-0.61,8170,8230,8150,14028,114771700,94464000000,11520000,KSQ
1603,163560,KR7163560006,동일고무벨트,KOSPI,,6790,2,-30,-0.44,6750,6820,6710,27100,183291400,94381000000,13900000,STK
1604,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,5910,3,0,0.0,5910,5940,5870,16376,96509980,94313239770,15958247,KSQ
1605,056090,KR7056090004,이노시스,KOSDAQ,관리종목(소속부없음),1180,0,0,0.0,0,0,0,0,0,94198204660,79828987,KSQ
1606,056730,KR7056730005,CNT85,KOSDAQ,중견기업부,1269,1,7,0.55,1260,1272,1252,3905,4931310,94047095034,74111186,KSQ
1607,204210,KR7204210009,모두투어리츠,KOSPI,,12010,1,440,3.8,11580,12070,11270,72464,845626980,94000048150,7826815,STK
1608,130580,KR7130580004,나이스디앤비,KOSDAQ,우량기업부,6100,1,10,0.16,6090,6130,6070,3529,21506940,93940000000,15400000,KSQ
1609,064240,KR7064240005,홈캐스트,KOSDAQ,중견기업부,2680,3,0,0.0,2685,2695,2650,23031,61457060,93901872160,35038012,KSQ
1610,101140,KR7101140002,인바이오젠,KOSPI,,9340,0,0,0.0,0,0,0,0,0,93812977440,10044216,STK
1611,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,3455,2,-35,-1.0,3470,3480,3440,111154,384007380,93522786920,27068824,KSQ
1612,305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,5980,2,-50,-0.83,6030,6080,5890,13029,77497660,93507250720,15636664,KSQ
1613,225190,KR7225190008,삼양옵틱스,KOSDAQ,우량기업부,9210,2,-40,-0.43,9300,9300,9170,6318,58259100,93478626480,10149688,KSQ
1614,208140,KR7208140004,정다운,KOSDAQ,우량기업부,2860,2,-5,-0.17,2835,2890,2830,52340,149720220,93476943560,32684246,KSQ
1615,092440,KR7092440007,기신정기,KOSPI,,3195,2,-15,-0.47,3215,3215,3175,19049,60771265,93294000000,29200000,STK
1616,101170,KR7101170009,우림피티에스,KOSDAQ,벤처기업부,6910,1,50,0.73,6780,6970,6720,111101,762223840,93285000000,13500000,KSQ
1617,033320,KR7033320003,제이씨현시스템,KOSDAQ,우량기업부,4875,3,0,0.0,4880,4940,4850,74919,366418425,93182856000,19114432,KSQ
1618,274400,KR7274400001,이노시뮬레이션,KOSDAQ,기술성장기업부,11910,2,-220,-1.81,12290,12290,11820,55218,659108820,93134127660,7819826,KSQ
1619,446540,KR7446540007,메가터치,KOSDAQ,중견기업부,4480,2,-20,-0.44,4500,4520,4420,87454,389844835,93054080000,20771000,KSQ
1620,053290,KR7053290003,NE능률,KOSDAQ,우량기업부,5620,2,-20,-0.35,5600,5990,5600,2022152,11742778250,92877845340,16526307,KSQ
1621,011300,KR7011300001,성안,KOSPI,,1377,2,-21,-1.5,1398,1398,1371,156778,216196106,92742391719,67351047,STK
1622,005740,KR7005740006,크라운해태홀딩스,KOSPI,,6210,1,40,0.65,6180,6250,6120,13157,81316580,92202024870,14847347,STK
1623,175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,2450,2,-10,-0.41,2520,2520,2420,51497,126115635,92018001600,37558368,KSQ
1624,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,8500,2,-20,-0.23,8440,8520,8350,5622,47553510,91971598000,10820188,KSQ
1625,064520,KR7064520000,테크엘,KOSDAQ,중견기업부,4195,3,0,0.0,4200,4220,4135,13304,55785450,91789330945,21880651,KSQ
1626,004060,KR7004060000,SG세계물산,KOSPI,,453,1,16,3.66,443,471,443,3464036,1577351552,91698506880,202424960,STK
1627,054930,KR7054930003,유신,KOSDAQ,우량기업부,30500,2,-100,-0.33,30450,30650,30350,5896,179583950,91500000000,3000000,KSQ
1628,037370,KR7037370004,EG,KOSDAQ,중견기업부,10590,2,-50,-0.47,10600,10700,10500,23268,246392280,91338453480,8624972,KSQ
1629,090410,KR7090410002,덕신하우징,KOSDAQ,벤처기업부,1981,2,-2,-0.1,1984,1995,1975,134411,266123319,91292592195,46084095,KSQ
1630,014200,KR7014200000,광림,KOSDAQ,관리종목(소속부없음),1006,0,0,0.0,0,0,0,0,0,91250936176,90706696,KSQ
1631,066910,KR7066910001,손오공,KOSDAQ,중견기업부,2695,2,-15,-0.55,2710,2740,2685,89562,242295060,91048578005,33784259,KSQ
1632,322180,KR7322180001,티라유텍,KOSDAQ,벤처기업부,5510,1,70,1.29,5440,5580,5410,50366,277210880,91022307250,16519475,KSQ
1633,438700,KR7438700007,버넥트,KOSDAQ,기술성장기업부,8230,2,-100,-1.2,8440,8440,8160,28556,235306720,90994912700,11056490,KSQ
1634,002800,KR7002800001,신신제약,KOSDAQ,중견기업부,5990,2,-40,-0.66,6070,6070,5980,29063,174525590,90871295000,15170500,KSQ
1635,011560,KR7011560000,세보엠이씨,KOSDAQ,우량기업부,8620,2,-70,-0.81,8690,8710,8620,17208,149110050,90768600000,10530000,KSQ
1636,010600,KR7010600005,웰바이오텍,KOSPI,,998,2,-11,-1.09,1025,1053,989,1491143,1513549212,90741560186,90923407,STK
1637,021820,KR7021820006,세원정공,KOSPI,,9070,2,-170,-1.84,9260,9300,8820,16494,149361590,90700000000,10000000,STK
1638,009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,5150,2,-40,-0.77,5190,5190,5140,9037,46624470,90640000000,17600000,KSQ
1639,263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,5580,1,20,0.36,5560,5600,5500,73650,408844790,90487400400,16216380,KSQ
1640,150900,KR7150900009,파수,KOSDAQ,벤처기업부,7750,1,20,0.26,7730,7780,7700,17096,132270600,90418645500,11666922,KSQ
1641,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,2245,2,-5,-0.22,2250,2260,2235,66904,150262255,90109421615,40137827,KSQ
1642,147760,KR7147760003,피엠티,KOSDAQ,벤처기업부,8320,2,-380,-4.37,8610,8980,8180,167737,1420492810,90021285120,10819866,KSQ
1643,083500,KR7083500009,에프엔에스테크,KOSDAQ,벤처기업부,10490,2,-20,-0.19,10450,10650,10310,32585,339784960,89959323780,8575722,KSQ
1644,187420,KR7187420005,제노포커스,KOSDAQ,기술성장기업부,3950,2,-10,-0.25,3950,4000,3930,33561,132651415,89895798500,22758430,KSQ
1645,290090,KR7290090000,트윔,KOSDAQ,벤처기업부,12110,2,-50,-0.41,12200,12290,12040,1745,21275290,89714125480,7408268,KSQ
1646,180060,KR7180060006,탑선,KONEX,일반기업부,9590,2,-180,-1.84,9790,9790,9200,3838,35769910,89644116940,9347666,KNX
1647,094970,KR7094970001,제이엠티,KOSDAQ,중견기업부,5350,2,-180,-3.25,5530,5590,5260,173790,935283020,89603084000,16748240,KSQ
1648,011370,KR7011370004,서한,KOSDAQ,우량기업부,888,1,5,0.57,881,888,880,99779,88150460,89594640120,100894865,KSQ
1649,015710,KR7015710007,코콤,KOSDAQ,중견기업부,5110,1,145,2.92,4940,5140,4940,263940,1338068075,89580855000,17530500,KSQ
1650,239610,KR7239610009,에이치엘사이언스,KOSDAQ,우량기업부,16600,2,-170,-1.01,16850,16850,16560,5445,90435170,89509109000,5392115,KSQ
1651,041460,KR7041460007,한국전자인증,KOSDAQ,중견기업부,4700,2,-5,-0.11,4755,4755,4660,121955,573585025,89300000000,19000000,KSQ
1652,430690,KR7430690008,한싹,KOSDAQ,벤처기업부,16350,1,250,1.55,16100,17100,16050,97615,1618873870,89069486250,5447675,KSQ
1653,348030,KR7348030008,모비릭스,KOSDAQ,우량기업부,9270,1,240,2.66,8990,9480,8950,49061,453812370,89027226000,9603800,KSQ
1654,016090,KR7016090003,대현,KOSPI,,2010,2,-10,-0.5,2015,2025,2000,35180,70628750,89007443100,44282310,STK
1655,000910,KR7000910000,유니온,KOSPI,,5700,2,-70,-1.21,5730,5790,5670,88133,503615630,88986228300,15611619,STK
1656,351330,KR7351330006,이삭엔지니어링,KOSDAQ,벤처기업부,10730,1,10,0.09,10700,10830,10530,72557,775191840,88935819600,8288520,KSQ
1657,008970,KR7008970006,동양철관,KOSPI,,748,3,0,0.0,750,751,744,34834,25990772,88926196920,118885290,STK
1658,068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,3210,2,-60,-1.83,3235,3265,3200,55362,178730065,88897983960,27694076,KSQ
1659,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,9400,2,-20,-0.21,9420,9450,9320,11171,104814600,88892942400,9456696,KSQ
1660,204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,1413,1,3,0.21,1406,1439,1366,587657,824249044,88857325953,62885581,KSQ
1661,020710,KR7020710000,시공테크,KOSDAQ,우량기업부,4430,2,-45,-1.01,4475,4475,4415,18036,80130485,88812507100,20047970,KSQ
1662,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,6640,2,-40,-0.6,6680,6680,6600,2756,18273880,88738288000,13364200,STK
1663,191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,10940,2,-90,-0.82,11040,11120,10900,3429,37538000,88710643960,8108834,KSQ
1664,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,6460,2,-10,-0.15,6430,6540,6430,22320,144116160,88599242380,13715053,KSQ
1665,000220,KR7000220004,유유제약,KOSPI,,5200,3,0,0.0,5200,5230,5140,48200,249204920,88568225200,17032351,STK
1666,004960,KR7004960001,한신공영,KOSPI,,7650,1,40,0.53,7610,7710,7580,22060,168914870,88515870300,11570702,STK
1667,023810,KR7023810005,인팩,KOSPI,,8850,2,-90,-1.01,9020,9020,8800,8734,77418310,88500000000,10000000,STK
1668,321260,KR7321260002,프로이천,KOSDAQ,벤처기업부,3125,2,-40,-1.26,3165,3195,3100,224316,704065925,88100262500,28192084,KSQ
1669,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,6200,2,-30,-0.48,6210,6250,6150,77308,477656050,88040000000,14200000,KSQ
1670,208340,KR7208340000,파멥신,KOSDAQ,기술성장기업부,2915,0,0,0.0,0,0,0,0,0,88036229820,30201108,KSQ
1671,03473K,KR703473K016,SK우,KOSPI,,155500,2,-3100,-1.95,158600,159300,154800,1409,220556000,88033992500,566135,STK
1672,101330,KR7101330009,모베이스,KOSDAQ,중견기업부,3800,2,-65,-1.68,3845,3860,3780,207731,790954445,87958710200,23147029,KSQ
1673,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,758,1,7,0.93,751,760,750,64781,48787693,87924150118,115994921,KSQ
1674,087260,KR7087260006,모바일어플라이언스,KOSDAQ,벤처기업부,2700,2,-5,-0.18,2690,2720,2670,59557,160417655,87892724700,32552861,KSQ
1675,333430,KR7333430007,일승,KOSDAQ,중견기업부,2860,2,-10,-0.35,2890,2890,2850,30579,87702235,87878496420,30726747,KSQ
1676,006340,KR7006340004,대원전선,KOSPI,,1221,2,-16,-1.29,1248,1248,1218,145956,179313586,87868696014,71964534,STK
1677,063440,KR7063440002,SM Life Design,KOSDAQ,중견기업부,1908,2,-13,-0.68,1906,1920,1904,50371,96146058,87823625832,46029154,KSQ
1678,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,2360,1,5,0.21,2350,2365,2325,21076,49278450,87442276320,37051812,KSQ
1679,043910,KR7043910009,자연과환경,KOSDAQ,중견기업부,1074,2,-2,-0.19,1076,1082,1071,159700,171818755,87414424818,81391457,KSQ
1680,234920,KR7234920007,자이글,KOSDAQ,벤처기업부,6460,1,10,0.16,6450,6540,6280,38928,249968470,87409678600,13530910,KSQ
1681,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,2440,3,0,0.0,2450,2460,2415,20774,50628440,87398372200,35819005,KSQ
1682,100590,KR7100590009,머큐리,KOSDAQ,우량기업부,5520,2,-40,-0.72,5590,5590,5450,40916,225148870,87381726960,15830023,KSQ
1683,036640,KR7036640001,HRS,KOSDAQ,우량기업부,5340,2,-10,-0.19,5370,5370,5310,15075,80554280,87334632000,16354800,KSQ
1684,005800,KR7005800008,신영와코루,KOSPI,,9700,2,-50,-0.51,9750,9790,9660,962,9346870,87300000000,9000000,STK
1685,007110,KR7007110000,일신석재,KOSPI,,1126,2,-6,-0.53,1125,1134,1120,49628,55840076,87216142860,77456610,STK
1686,007590,KR7007590003,동방아그로,KOSPI,,6400,2,-80,-1.23,6470,6470,6310,21070,134073140,87152492800,13617577,STK
1687,238090,KR7238090005,앤디포스,KOSDAQ,벤처기업부,3695,2,-25,-0.67,3740,3745,3650,12542,46300150,86985114585,23541303,KSQ
1688,001290,KR7001290006,상상인증권,KOSPI,,802,2,-6,-0.74,801,810,796,16174,12975079,86886370240,108337120,STK
1689,339950,KR7339950008,아이비김영,KOSDAQ,중견기업부,1933,1,101,5.51,1850,2140,1808,8949027,18011179462,86881884115,44946655,KSQ
1690,013870,KR7013870001,지엠비코리아,KOSPI,,4550,2,-10,-0.22,4560,4580,4525,14671,66719460,86778874000,19072280,STK
1691,010960,KR7010960003,삼호개발,KOSPI,,3470,2,-5,-0.14,3470,3510,3460,15024,52256675,86750000000,25000000,STK
1692,128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,3495,3,0,0.0,3510,3510,3450,20396,70837090,86687774655,24803369,KSQ
1693,036670,KR7036670008,KCI,KOSDAQ,우량기업부,7690,2,-70,-0.9,7760,7780,7610,6789,52085000,86666300000,11270000,KSQ
1694,340360,KR7340360007,다보링크,KOSDAQ,벤처기업부,1997,2,-2,-0.1,2050,2075,1975,313469,633052470,86646259364,43388212,KSQ
1695,025550,KR7025550005,한국선재,KOSDAQ,우량기업부,3715,3,0,0.0,3680,3725,3680,12945,48018025,86559500000,23300000,KSQ
1696,073640,KR7073640005,테라사이언스,KOSDAQ,투자주의환기종목(소속부없음),905,2,-7,-0.77,920,924,880,821105,741673532,86506600620,95587404,KSQ
1697,170790,KR7170790000,파이오링크,KOSDAQ,우량기업부,12610,1,160,1.29,12400,12650,12280,24851,310615520,86458321300,6856330,KSQ
1698,204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,1281,2,-1,-0.08,1280,1290,1274,160823,206153264,86431273320,67471720,KSQ
1699,131030,KR7131030009,옵투스제약,KOSDAQ,우량기업부,5350,3,0,0.0,5340,5370,5300,11972,63780400,86419416700,16153162,KSQ
1700,094840,KR7094840006,슈프리마에이치큐,KOSDAQ,중견기업부,8250,2,-210,-2.48,8530,8580,8160,148586,1236895140,86392680000,10471840,KSQ
1701,018500,KR7018500009,동원금속,KOSPI,,1847,2,-38,-2.02,1885,1885,1836,276035,511860950,86356361251,46754933,STK
1702,012790,KR7012790002,신일제약,KOSDAQ,우량기업부,7190,2,-60,-0.83,7280,7280,7170,7896,56877850,86182323850,11986415,KSQ
